job_id,submit_time,wait_time,runtime,allocated_CPUs,avg_CPU_time_used,used_memory,requested_CPUs,requested_time,requested_memory,status,user_id,group_id,executable_number,queue_number,partition_number,preceding_job_number,think_time_from_preceding_job,CPU_time,start_time,end_time,num_running_jobs,running_job_requested_CPUs,running_job_requested_CPU_time,running_job_requested_wallclock_limit,running_job_nodes_assigned,running_job_mean_CPUs,running_job_mean_CPU_time,running_job_mean_wallclock_limit,elapsed_runtime_total,elapsed_runtime_mean,num_waiting_jobs,waiting_job_requested_CPUs,waiting_job_requested_CPU_time,waiting_job_requested_wallclock_limit,waiting_job_mean_CPUs,waiting_job_mean_CPU_time,waiting_job_mean_wallclock_limit,elapsed_waiting_time_total,elapsed_waiting_time_mean,should_wait_runtime_predicted,should_wait_runtime_actual,should_wait_runtime_predicted_5,should_wait_runtime_predicted_10,should_wait_runtime_predicted_15,should_wait_runtime_predicted_30,should_wait_runtime_predicted_60
348,18409315,10,1505,2048,-1,-1,2048,10800,-1,-1,1,-1,-1,2,-1,-1,-1,22118400,18409325,18410830,26,97155,3409513200,780300,,3736.730769,131135123.1,30011.53846,336462,12940.84615,32,136002,3492516000,965400,4250.0625,109141125,30168.75,571950,17873.4375,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
349,18411682,9,5185,2048,-1,-1,2048,10800,-1,-1,1,-1,-1,2,-1,-1,-1,22118400,18411691,18416876,22,89987,3339471600,744300,,4090.318182,151794163.6,33831.81818,357584,16253.81818,29,127922,3347076000,911400,4411.103448,115416413.8,31427.58621,587189,20247.89655,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
350,18411802,12,5170,2048,-1,-1,2048,10800,-1,-1,1,-1,-1,2,-1,-1,-1,22118400,18411814,18416984,23,92035,3361590000,755100,,4001.521739,146156087,32830.43478,360335,15666.73913,29,127922,3347076000,911400,4411.103448,115416413.8,31427.58621,590669,20367.89655,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
351,18413703,5,43269,2048,-1,-1,2048,43200,-1,-1,3,-1,-1,2,-1,-1,-1,88473600,18413708,18456977,24,94083,3383708400,765900,,3920.125,140987850,31912.5,405947,16914.45833,29,127922,3347076000,911400,4411.103448,115416413.8,31427.58621,645798,22268.89655,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
352,18414270,11,40198,2048,-1,-1,1024,43200,-1,-1,226,-1,-1,2,-1,-1,-1,44236800,18414281,18454479,23,92035,3368962800,758700,,4001.521739,146476643.5,32986.95652,368522,16022.69565,29,127922,3347076000,911400,4411.103448,115416413.8,31427.58621,662241,22835.89655,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
353,18414542,10,40090,2048,-1,-1,1024,43200,-1,-1,226,-1,-1,2,-1,-1,-1,44236800,18414552,18454642,24,93059,3413199600,801900,,3877.458333,142216650,33412.5,375039,15626.625,29,127922,3347076000,911400,4411.103448,115416413.8,31427.58621,670129,23107.89655,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
354,18418764,7,5181,2048,-1,-1,2048,10800,-1,-1,1,-1,-1,2,-1,-1,-1,22118400,18418771,18423952,18,71555,2757020400,654300,,3975.277778,153167800,36350,287465,15970.27778,28,125887,3310446000,893400,4495.964286,118230214.3,31907.14286,762528,27233.14286,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
355,18418771,13,5180,2048,-1,-1,2048,10800,-1,-1,1,-1,-1,2,-1,-1,-1,22118400,18418784,18423964,18,71555,2757020400,654300,,3975.277778,153167800,36350,287591,15977.27778,28,125887,3310446000,893400,4495.964286,118230214.3,31907.14286,762724,27240.14286,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
356,18418779,18,5190,2048,-1,-1,2048,10800,-1,-1,1,-1,-1,2,-1,-1,-1,22118400,18418797,18423987,19,73603,2779138800,665100,,3873.842105,146270463.2,35005.26316,287743,15144.36842,29,127935,3332564400,904200,4411.551724,114916013.8,31179.31034,762956,26308.82759,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
357,18418786,23,5188,2048,-1,-1,2048,10800,-1,-1,1,-1,-1,2,-1,-1,-1,22118400,18418809,18423997,20,75651,2801257200,675900,,3782.55,140062860,33795,287878,14393.9,29,127935,3332564400,904200,4411.551724,114916013.8,31179.31034,763151,26315.55172,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
358,18420110,10,153,256,-1,-1,32,1800,-1,-1,73,-1,-1,3,-1,-1,-1,57600,18420120,18420273,21,77723,2809062000,679500,,3701.095238,133764857.1,32357.14286,306946,14616.47619,28,125887,3310446000,893400,4495.964286,118230214.3,31907.14286,800216,28579.14286,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
359,18421748,9,4053,32768,-1,-1,32768,7200,-1,-1,2,-1,-1,2,-1,-1,-1,235929600,18421757,18425810,19,69595,2636953200,637200,,3662.894737,138787010.5,33536.84211,313890,16520.52632,28,125887,3310446000,893400,4495.964286,118230214.3,31907.14286,846080,30217.14286,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
360,18422908,14,9354,2048,-1,-1,2024,18000,-1,-1,16,-1,-1,2,-1,-1,-1,36432000,18422922,18432276,19,100339,2836450800,626400,,5281,149286884.2,32968.42105,324333,17070.15789,28,125887,3310446000,893400,4495.964286,118230214.3,31907.14286,878560,31377.14286,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
361,18423861,14,2098,256,-1,-1,256,3600,-1,-1,73,-1,-1,3,-1,-1,-1,921600,18423875,18425973,20,102363,2872882800,644400,,5118.15,143644140,32220,343379,17168.95,28,125887,3310446000,893400,4495.964286,118230214.3,31907.14286,905244,32330.14286,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
362,18423863,25,1189,512,-1,-1,512,3600,-1,-1,73,-1,-1,3,-1,-1,-1,1843200,18423888,18425077,20,102363,2872882800,644400,,5118.15,143644140,32220,343419,17170.95,29,126143,3311367600,897000,4349.758621,114185089.7,30931.03448,905302,31217.31034,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
363,18423865,36,3670,1024,-1,-1,1024,3600,-1,-1,73,-1,-1,3,-1,-1,-1,3686400,18423901,18427571,20,102363,2872882800,644400,,5118.15,143644140,32220,343459,17172.95,30,126655,3313210800,900600,4221.833333,110440360,30020,905362,30178.73333,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
364,18423866,83,878,2048,-1,-1,2048,10800,-1,-1,73,-1,-1,2,-1,-1,-1,22118400,18423949,18424827,20,102363,2872882800,644400,,5118.15,143644140,32220,343479,17173.95,31,127679,3316897200,904200,4118.677419,106996683.9,29167.74194,905393,29206.22581,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
365,18423868,58,1689,4096,-1,-1,4096,10800,-1,-1,73,-1,-1,2,-1,-1,-1,44236800,18423926,18425615,20,102363,2872882800,644400,,5118.15,143644140,32220,343519,17175.95,32,129727,3339015600,915000,4053.96875,104344237.5,28593.75,905457,28295.53125,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
366,18423869,45,2168,8192,-1,-1,8192,10800,-1,-1,73,-1,-1,2,-1,-1,-1,88473600,18423914,18426082,20,102363,2872882800,644400,,5118.15,143644140,32220,343539,17176.95,33,133823,3383252400,925800,4055.242424,102522800,28054.54545,905490,27439.09091,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
367,18423870,16702,2801,16384,-1,-1,16384,10800,-1,-1,73,-1,-1,2,-1,-1,-1,176947200,18440572,18443373,20,102363,2872882800,644400,,5118.15,143644140,32220,343559,17177.95,34,142015,3471726000,936600,4176.911765,102109588.2,27547.05882,905524,26633.05882,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
368,18423995,15,5193,2048,-1,-1,2048,10800,-1,-1,1,-1,-1,2,-1,-1,-1,22118400,18424010,18429203,23,112347,2967807600,655200,,4884.652174,129035113,28486.95652,330943,14388.82609,29,142271,3487393200,904200,4905.896552,120254937.9,31179.31034,909121,31349,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
369,18424003,20,5191,2048,-1,-1,2048,10800,-1,-1,1,-1,-1,2,-1,-1,-1,22118400,18424023,18429214,22,110299,2945689200,644400,,5013.590909,133894963.6,29290.90909,325933,14815.13636,30,144319,3509511600,915000,4810.633333,116983720,30500,909361,30312.03333,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
370,18424010,26,5189,2048,-1,-1,2048,10800,-1,-1,1,-1,-1,2,-1,-1,-1,22118400,18424036,18429225,22,110299,2945689200,644400,,5013.590909,133894963.6,29290.90909,326087,14822.13636,30,144319,3509511600,915000,4810.633333,116983720,30500,909563,30318.76667,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
371,18424017,32,5187,2048,-1,-1,2048,10800,-1,-1,1,-1,-1,2,-1,-1,-1,22118400,18424049,18429236,23,112347,2967807600,655200,,4884.652174,129035113,28486.95652,326248,14184.69565,31,146367,3531630000,925800,4721.516129,113923548.4,29864.51613,909780,29347.74194,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
372,18424375,25,29008,4096,-1,-1,1024,43200,-1,-1,199,-1,-1,2,-1,-1,-1,44236800,18424400,18453408,26,118491,3034162800,687600,,4557.346154,116698569.2,26446.15385,298687,11487.96154,28,141759,3467118000,864600,5062.821429,123825642.9,30878.57143,878059,31359.25,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
373,18424395,1235,27844,4096,-1,-1,1024,43200,-1,-1,199,-1,-1,2,-1,-1,-1,44236800,18425630,18453474,26,118491,3034162800,687600,,4557.346154,116698569.2,26446.15385,299207,11507.96154,29,142783,3511354800,907800,4923.551724,121081200,31303.44828,878639,30297.89655,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
374,18424550,11,2136,8192,-1,-1,8192,10800,-1,-1,73,-1,-1,2,-1,-1,-1,88473600,18424561,18426697,27,119515,3078399600,730800,,4426.481481,114014800,27066.66667,303387,11236.55556,29,142783,3511354800,907800,4923.551724,121081200,31303.44828,883114,30452.2069,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
375,18424559,15,2112,8192,-1,-1,8192,10800,-1,-1,73,-1,-1,2,-1,-1,-1,88473600,18424574,18426686,27,119515,3078399600,730800,,4426.481481,114014800,27066.66667,303630,11245.55556,30,150975,3599828400,918600,5032.5,119994280,30620,883384,29446.13333,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
376,18424565,1546,2078,8192,-1,-1,8192,10800,-1,-1,73,-1,-1,2,-1,-1,-1,88473600,18426111,18428189,28,127707,3166873200,741600,,4560.964286,113102614.3,26485.71429,303796,10849.85714,30,150975,3599828400,918600,5032.5,119994280,30620,883555,29451.83333,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
